Runtime,Enabled AI Count,Disabled AI Count
47.567192,3,167
47.604935,3,167
47.646366,3,167
47.683399,3,167
47.718433,3,167
47.754883,3,167
47.792252,3,167
47.828701,3,167
47.863224,3,167
47.8983,3,167
47.932617,4,167
47.972488,4,167
48.010155,4,167
48.04707,4,167
48.08366,4,167
48.119015,4,167
48.155003,4,167
48.19138,4,167
48.229176,4,167
48.267719,4,167
48.303848,4,167
48.339134,4,167
48.375504,4,167
48.411995,4,167
48.450897,4,167
48.487389,4,167
48.523056,4,167
48.558224,3,167
48.59753,3,167
48.632748,3,167
48.67643,3,167
48.7118,3,167
48.746895,3,167
48.784069,3,167
48.820049,3,167
48.856922,3,167
48.894928,3,167
48.932167,3,167
48.9683,3,167
49.002632,3,167
49.03775,3,167
49.073196,3,167
49.111271,3,167
49.149372,3,167
49.185192,3,167
49.220165,3,167
49.255806,3,167
49.291676,3,167
49.330593,3,167
49.366989,3,167
49.402679,3,167
49.437691,3,167
49.474533,3,167
49.508953,3,167
49.548256,3,167
49.584141,3,167
49.621613,3,167
49.659901,3,167
49.694942,3,167
49.730923,3,167
49.769402,3,167
49.806404,3,167
49.842216,3,167
49.876385,3,167
49.912491,3,167
49.947575,3,167
49.987732,3,167
50.024288,3,167
50.059742,3,167
50.095062,3,167
50.131275,3,167
50.167938,3,167
50.207417,3,167
50.244144,3,167
50.279209,3,167
50.314491,3,167
50.349522,3,167
50.384739,3,167
50.422703,3,167
50.460705,3,167
50.496956,3,167
50.532433,3,167
50.570213,3,167
50.606678,3,167
50.645275,3,167
50.681789,3,167
50.723526,3,167
50.759769,3,167
50.796028,3,167
50.832558,3,167
50.937977,3,167
50.973476,3,167
51.008919,3,167
51.04459,3,167
51.083103,3,167
51.11879,3,167
51.153576,3,167
51.189468,3,167
51.226257,3,167
51.261673,3,167
51.299458,3,167
51.335835,3,167
51.373283,3,167
51.407887,3,167
51.443794,3,167
51.478561,3,167
51.517345,3,167
51.552353,3,167
51.587616,3,167
51.623932,3,167
51.659637,3,167
51.695347,3,167
51.735939,3,167
51.772915,3,167
51.808384,3,167
51.843872,3,167
51.879044,3,167
51.914654,3,167
51.953293,3,167
51.988876,3,167
52.025692,3,167
52.061008,3,167
52.098007,3,167
52.133926,3,167
52.173473,3,167
52.210114,3,167
52.2467,3,167
52.283707,3,167
52.320202,3,167
52.355541,3,167
52.39542,3,167
52.432602,3,167
52.479485,3,167
52.516514,3,167
52.553741,3,167
52.589012,3,167
52.629578,3,167
52.666279,3,167
52.702274,3,167
52.738052,3,167
52.775089,3,167
52.810123,3,167
52.850529,3,167
52.88702,3,167
52.923237,3,167
52.959919,3,167
52.996605,3,167
53.032524,3,167
53.073357,3,167
53.109417,3,167
53.148888,3,167
53.18642,3,167
53.223591,3,167
53.259743,3,167
53.299633,3,167
53.335831,3,167
53.372601,3,167
53.411259,3,167
53.44717,3,167
53.483707,3,167
53.52496,3,167
53.561531,3,167
53.597797,3,167
53.633911,3,167
53.673409,3,167
53.71143,3,167
53.751904,3,167
53.790462,3,167
53.826099,3,167
53.86235,3,167
53.898182,3,167
53.93446,3,167
53.973232,3,167
54.010201,3,167
54.046585,3,167
54.082943,3,167
54.119629,3,167
54.155087,3,167
54.193867,3,167
54.230446,3,167
54.266342,3,167
54.302502,3,167
54.338284,3,167
54.374737,3,167
54.413616,3,167
54.451519,1,169
54.483898,1,169
54.518959,1,169
54.55101,1,169
54.580269,1,169
54.615612,1,169
54.646397,0,170
54.680523,0,170
54.724979,0,170
54.767406,0,170
54.797871,0,170
54.839191,0,170
54.869625,0,170
54.899864,0,170
54.945129,0,170
54.97776,0,170
55.007557,0,170
55.040791,0,170
55.069832,0,170
55.100925,0,170
55.129078,0,170
55.159367,0,170
55.189537,0,170
55.221066,0,170
55.252544,0,170
55.284336,0,170
55.315372,0,170
55.345123,0,170
55.374249,0,170
55.405533,0,170
55.435543,0,170
55.468155,0,170
55.499653,0,170
55.530304,0,170
55.558949,0,170
55.592003,0,170
55.623554,0,170
55.654903,0,170
55.686913,0,170
55.717709,0,170
55.746731,0,170
55.777264,0,170
55.806362,0,170
55.835735,0,170
55.865559,0,170
55.898582,0,170
55.926907,0,170
55.95647,0,170
55.985771,0,170
56.016521,0,170
56.046303,0,170
56.077271,0,170
56.110687,0,170
56.143639,0,170
56.172764,0,170
56.207016,0,170
56.239178,0,170
56.270397,0,170
56.302837,0,170
56.335201,0,170
56.367676,0,170
56.397675,0,170
56.431015,0,170
56.464352,0,170
56.498531,0,170
56.53492,0,170
56.570045,0,170
56.605309,0,170
56.639984,0,170
56.674957,0,170
56.711506,0,170
56.747013,0,170
56.786224,0,170
56.821354,0,170
56.856346,0,170
56.891438,0,170
56.926586,0,170
56.961475,0,170
56.999271,0,170
57.036037,1,169
57.071918,1,169
57.107815,1,169
57.1455,1,169
57.181679,1,169
57.220364,1,169
57.257923,1,169
57.295792,1,169
57.331532,1,169
57.368496,1,169
57.403728,1,169
57.441833,1,169
57.478718,1,169
57.514572,1,169
57.549625,1,169
57.586807,1,169
57.624081,1,169
57.662189,1,169
57.698811,1,169
57.735626,1,169
57.772873,1,169
57.810745,1,169
57.8475,1,169
57.887596,2,168
57.924591,2,168
57.960999,2,168
57.99881,2,168
58.036495,2,168
58.07449,2,168
58.115685,2,168
58.155849,2,168
58.192013,2,168
58.228573,2,168
58.268311,2,168
58.308746,2,168
58.348495,2,168
58.385456,2,168
58.423458,2,168
58.459595,2,168
58.498615,2,168
58.535625,2,168
58.579727,3,167
58.618568,3,167
58.657909,3,167
58.695805,3,167
58.735332,3,167
58.773964,3,167
58.815426,3,167
58.853569,3,167
58.892429,3,167
58.929955,3,167
58.967766,3,167
59.006649,3,167
59.047676,3,167
59.088852,3,167
59.128822,3,167
59.166527,3,167
59.20438,3,167
59.243652,3,167
59.285027,3,167
59.323868,3,167
59.362606,3,167
59.400169,3,167
59.439342,3,167
59.478775,3,167
59.520031,3,167
59.559101,3,167
59.596249,3,167
59.634377,3,167
59.67561,3,167
59.713158,3,167
59.753315,3,167
59.791309,3,167
59.828671,3,167
59.866806,3,167
59.907505,3,167
59.949783,3,167
59.992249,3,167
60.034664,3,167
60.08107,3,167
60.118927,3,167
60.160378,3,167
60.201859,3,167
60.243877,3,167
60.282913,3,167
60.324085,3,167
60.362942,3,167
60.404427,3,167
60.443958,3,167
60.483574,3,167
60.521435,3,167
60.560143,3,167
60.599339,3,167
60.641434,3,167
60.682034,3,167
60.722,3,167
60.760918,3,167
60.800926,3,167
60.84692,3,167
60.888203,3,167
60.925354,3,167
60.964592,3,167
61.003246,3,167
61.049034,3,167
61.094955,3,167
61.135147,3,167
61.1744,3,167
61.214836,3,167
61.255035,3,167
61.295586,3,167
61.335648,3,167
61.377041,3,167
61.416496,3,167
61.459335,3,167
61.50312,3,167
61.544052,3,167
61.584129,3,167
61.625782,3,167
61.670811,3,167
61.711712,3,167
61.75243,3,167
61.795692,3,167
61.83567,3,167
61.879715,3,167
61.925037,3,167
61.973026,3,167
62.013317,3,167
62.05489,3,167
62.096817,3,167
62.139271,3,167
62.178596,3,167
62.222317,3,167
62.26849,3,167
62.31348,3,167
62.360371,3,167
62.400867,3,167
62.443085,3,167
62.485275,3,167
62.53109,3,167
62.583851,3,167
62.625622,3,167
62.671127,3,167
62.712654,3,167
62.757408,3,167
62.799812,3,167
62.84507,18,167
62.914314,25,166
62.970982,25,166
63.015388,25,166
63.061356,26,165
63.105347,26,165
63.151314,26,165
63.200962,26,165
63.25042,26,165
63.295483,26,165
63.343578,25,166
63.389839,24,167
63.438183,24,167
63.486347,24,167
63.534428,24,167
63.586983,24,167
63.633839,24,167
63.682507,24,167
63.731441,24,167
63.776752,24,167
63.822197,24,167
63.868729,24,167
63.93264,24,167
63.977413,24,167
64.022987,24,167
64.066422,24,167
64.112755,24,167
64.158615,24,167
64.20488,24,167
64.249184,24,167
64.293312,25,166
64.336304,25,166
64.382652,25,166
64.429192,26,165
64.475868,26,165
64.519897,28,163
64.563957,29,162
64.613297,32,159
64.660385,33,158
64.706123,33,158
64.755089,35,156
64.800133,35,156
64.848068,36,155
64.894333,36,155
64.940117,36,155
64.989029,37,154
65.038521,37,154
65.087044,37,154
65.133575,37,154
65.18293,37,154
65.227531,37,154
65.274055,37,154
65.327148,37,154
65.37545,37,154
65.419823,37,154
65.467087,37,154
65.516861,37,154
65.567711,37,154
65.618851,37,154
65.66687,37,154
65.712685,37,154
65.759598,37,154
65.810951,37,154
65.858696,37,154
65.906563,37,154
65.956253,37,154
66.002296,37,154
66.050278,37,154
66.096794,37,154
66.14328,37,154
66.191856,37,154
66.24086,38,153
66.290497,38,153
66.338196,38,153
66.385193,38,153
66.430504,38,153
66.488297,38,153
66.543488,38,153
66.590759,38,153
66.638405,39,152
66.685799,39,152
66.732567,39,152
66.784157,40,151
66.834671,40,151
66.881271,40,151
66.928581,40,151
66.973778,41,150
67.026047,41,150
67.075821,41,150
67.12355,41,150
67.170013,42,149
67.21769,42,149
67.268547,42,149
67.317238,42,149
67.368011,42,149
67.412712,42,149
67.457253,42,149
67.506424,42,149
67.554878,42,149
67.600906,42,149
67.649811,42,149
67.69812,42,149
67.747581,42,149
67.795197,42,149
67.840561,42,149
67.887741,42,149
67.936516,42,149
67.987625,42,149
68.034355,42,149
68.080429,42,149
68.127716,42,149
68.175896,42,149
68.227791,42,149
68.276489,42,149
68.325195,42,149
68.371712,42,149
68.418335,42,149
68.467735,42,149
68.518501,42,149
68.568695,42,149
68.619537,42,149
68.67115,42,149
68.720184,42,149
68.768044,42,149
68.817749,42,149
68.865707,42,149
68.91552,42,149
68.966141,42,149
69.022217,42,149
69.068352,42,149
69.120308,42,149
69.171547,42,149
69.221367,42,149
69.268082,42,149
69.315399,42,149
69.365387,42,149
69.415703,41,149
69.467323,41,149
69.518059,41,149
69.568794,41,149
69.617462,41,149
69.665962,41,149
69.71637,41,149
69.765251,41,149
69.819557,41,149
69.87294,41,149
69.922562,41,149
69.975311,41,149
70.03775,40,149
70.088722,40,149
70.137138,40,149
70.182709,40,149
70.230873,40,149
70.278496,40,149
70.332184,40,149
70.380745,40,149
70.42807,40,149
70.478424,40,149
70.526642,40,149
70.576363,40,149
70.628052,40,149
70.67852,40,149
70.729164,40,149
70.781921,40,149
70.831017,40,149
70.87957,40,149
70.931206,40,149
70.979546,40,149
71.026482,40,149
71.07959,40,149
71.129898,40,149
71.179115,40,149
71.229553,39,149
71.281151,39,149
71.337624,39,149
71.388306,39,149
71.434982,39,149
71.482948,39,149
71.536888,39,149
71.585335,39,149
71.633728,39,149
71.682487,39,149
71.732185,39,149
71.782776,39,149
71.835182,39,149
71.886993,39,149
71.93483,39,149
71.983742,39,149
72.031837,39,149
72.089867,39,149
72.137062,39,149
72.186806,39,149
72.236641,39,149
72.284737,39,149
72.331093,39,149
72.379868,39,149
72.431793,39,149
72.479187,39,149
72.525215,39,149
72.57634,39,149
72.622284,39,149
72.673805,39,149
72.723679,39,149
72.773132,39,149
72.820435,39,149
72.868813,39,149
72.919006,39,149
72.975311,39,149
73.024498,39,149
73.072716,39,149
73.132523,38,149
73.182892,38,149
73.229912,38,149
73.277893,38,149
73.330933,38,149
73.379486,38,149
73.427238,38,149
73.471687,38,149
73.518684,38,149
73.567657,38,149
73.618256,38,149
73.666397,38,149
73.712776,38,149
73.758759,38,149
73.80867,38,149
73.860832,38,149
73.912262,38,149
73.960281,37,150
74.010399,38,149
74.056686,38,149
74.102989,39,148
74.15419,39,148
74.200111,39,148
74.250275,39,148
74.297401,39,148
74.342995,39,148
74.390121,39,148
74.43618,39,148
74.486855,39,148
74.534271,39,148
74.579659,39,148
74.627853,38,149
74.672211,38,149
74.72216,39,148
74.770111,39,148
74.820175,39,148
74.867439,39,148
74.914795,38,149
74.965744,38,149
75.013321,38,149
75.062469,39,148
75.110039,38,149
75.15773,38,149
75.205887,38,149
75.25547,38,149
75.302483,38,149
75.350693,38,149
75.398079,36,151
75.44751,35,152
75.494972,35,152
75.540367,35,152
75.585548,35,152
75.633179,35,152
75.681961,35,152
75.72863,35,152
75.776878,35,152
75.825645,35,152
75.874313,35,152
75.92659,35,152
75.975037,35,152
76.022545,35,152
76.068886,35,152
76.117126,35,152
76.165993,35,152
76.215836,35,152
76.264275,35,152
76.313606,35,152
76.362991,35,152
76.410179,35,152
76.456657,35,152
76.504326,35,152
76.549149,35,152
76.594055,35,152
76.641922,35,152
76.687347,35,152
76.735054,35,152
76.78199,35,152
76.82708,35,152
76.875114,35,152
76.923401,35,152
76.97049,35,152
77.01548,35,152
77.062065,35,152
77.110832,35,152
77.156837,35,152
77.200821,35,152
77.24649,35,152
77.295113,35,152
77.34523,35,152
77.391914,35,152
77.437851,35,152
77.484818,35,152
77.529549,35,152
77.578972,35,152
77.631668,35,152
77.67868,35,152
77.727859,35,152
77.774796,35,152
77.834351,35,152
77.898254,35,152
77.945656,35,152
77.991791,35,152
78.040665,35,152
78.088348,35,152
78.134712,35,152
78.183411,35,152
78.231323,35,152
78.283295,35,152
78.333626,35,152
78.377693,35,152
78.42498,35,152
78.470543,35,152
78.522072,35,152
78.568581,35,152
78.614655,35,152
78.660645,35,152
78.707367,36,151
78.756508,36,151
78.805931,36,151
78.853073,37,150
78.90184,38,149
78.948669,38,149
79.001312,38,149
79.048256,38,149
79.097153,38,149
79.144119,38,149
79.190994,38,149
79.241058,38,149
79.291283,39,148
79.337692,39,148
79.386269,40,147
79.434608,40,147
79.48423,40,147
79.53492,40,147
79.583405,40,147
79.630447,40,147
79.680382,40,147
79.733879,40,147
79.781914,40,147
79.829681,40,147
79.87896,39,148
79.928581,38,149
79.980354,38,149
80.028748,38,149
80.077606,40,149
80.128685,40,149
80.177895,40,149
80.226433,40,149
80.283974,39,150
80.332382,39,150
80.381859,39,150
80.430016,39,150
80.476639,39,150
80.522774,39,150
80.57267,39,150
80.62188,39,150
80.669884,39,150
80.719406,39,150
80.765915,39,150
80.812798,39,150
80.865891,39,150
80.915619,39,150
80.960358,39,150
81.005959,39,150
81.05352,39,150
81.101929,39,150
81.150497,39,150
81.198967,39,150
81.249062,40,149
81.298912,38,151
81.347702,39,150
81.395462,39,150
81.442886,39,150
81.488777,39,150
81.535461,39,150
81.584709,39,150
81.632721,39,150
81.679779,39,150
81.72892,39,150
81.774796,39,150
81.823967,39,150
81.871452,39,150
81.919456,39,150
81.964539,39,150
82.015251,39,150
82.064224,39,150
82.110359,39,150
82.156967,39,150
82.203125,39,150
82.248512,39,150
82.304276,40,149
82.352486,40,149
82.400887,40,149
82.447655,40,149
82.493118,40,149
82.544891,40,149
82.592575,40,149
82.639297,40,149
82.686661,40,149
82.735695,40,149
82.786415,40,149
82.834602,40,149
82.88324,40,149
82.929405,40,149
82.975494,40,149
83.023026,40,149
83.075424,39,149
83.122032,39,149
83.170135,39,149
83.217278,39,149
83.266159,39,149
83.320244,39,149
83.366234,39,149
83.412247,39,149
83.460526,39,149
83.511215,39,149
83.558434,39,149
83.605324,39,149
83.653168,39,149
83.700684,39,149
83.75631,39,149
83.805458,39,149
83.852394,39,149
83.898994,39,149
83.946976,39,149
83.995758,39,149
84.04715,38,149
84.099289,38,149
84.145477,37,149
84.19558,37,149
84.244987,37,149
84.29567,37,149
84.355858,37,149
84.401367,37,149
84.452553,36,149
84.510948,36,149
84.55703,36,149
84.603851,35,149
84.656906,35,149
84.704605,35,149
84.751732,35,149
84.798767,35,149
84.845215,35,149
84.894058,35,149
84.94265,35,149
84.990005,35,149
85.036957,35,149
85.086472,35,149
85.134201,35,149
85.181259,35,149
85.228645,35,149
85.275398,35,149
85.325134,35,149
85.380066,35,149
85.425705,35,149
85.471184,35,149
85.517639,36,149
85.570709,36,149
85.618546,36,149
85.666512,36,149
85.712929,36,149
85.760307,36,149
85.808571,36,149
85.858604,36,149
85.907768,35,149
85.956383,35,149
86.000877,35,149
86.047066,35,149
86.099335,35,149
86.148239,35,149
86.194565,35,149
86.239861,35,149
86.284851,35,149
86.335625,35,149
86.389366,35,149
86.437775,34,150
86.483437,34,150
86.529457,34,150
86.577209,34,150
86.624542,34,150
86.674797,34,150
86.721039,34,150
86.767181,34,150
86.817131,34,150
86.865181,34,150
86.913445,33,151
86.963783,33,151
87.010193,33,151
87.062874,33,151
87.110168,33,151
87.155853,33,151
87.201637,33,151
87.251106,33,151
87.299675,33,151
87.346199,33,151
87.392136,33,151
87.438148,33,151
87.484749,33,151
87.533318,33,151
87.579971,33,151
87.625511,33,151
87.670784,33,151
87.716866,33,151
87.766136,33,151
87.814224,33,151
87.860214,33,151
87.907394,33,151
87.955124,33,151
88.002785,33,151
88.050087,33,151
88.098312,33,151
88.14502,33,151
88.190804,33,151
88.238365,33,151
88.284531,33,151
88.332878,33,151
88.381447,33,151
88.432693,33,151
88.480728,33,151
88.526627,33,151
88.571259,33,151
88.617882,33,151
88.665565,33,151
88.715019,33,151
88.761436,33,151
88.807358,33,151
88.854927,33,151
88.901527,33,151
88.952271,33,151
89.001099,33,151
89.049675,33,151
89.095802,33,151
89.141663,33,151
89.190353,33,151
89.237877,33,151
89.28582,33,151
89.334114,33,151
89.381371,33,151
89.431702,33,151
89.476974,33,151
89.526695,33,151
89.573883,33,151
89.623108,33,151
89.684586,33,151
89.73259,33,151
89.777176,33,151
89.82579,33,151
89.874237,33,151
89.921585,33,151
89.966362,33,151
90.01458,33,151
90.058403,33,151
90.108574,33,151
90.156082,33,151
90.202614,33,151
90.247253,33,151
90.292786,33,151
90.340416,33,151
90.390495,33,151
90.441002,33,151
90.486122,33,151
90.530632,33,151
90.579185,33,151
90.624214,33,151
90.671463,33,151
90.719017,33,151
90.765228,33,151
90.812782,33,151
90.859673,33,151
90.906731,33,151
90.955582,33,151
91.001373,33,151
91.050072,33,151
91.097321,33,151
91.142632,33,151
91.189888,33,151
91.238625,33,151
91.287498,33,151
91.337311,33,151
91.383652,33,151
91.430305,33,151
91.475739,33,151
91.52684,33,151
91.573372,33,151
91.622841,33,151
91.668808,33,151
91.714355,33,151
91.763725,33,151
91.814285,33,151
91.858978,33,151
91.906204,33,151
91.95182,33,151
92.000305,33,151
92.04734,33,151
92.097229,33,151
92.145454,33,151
92.190529,33,151
92.238716,33,151
92.288055,33,151
92.335419,33,151
92.384491,33,151
92.430984,33,151
92.484543,33,151
92.532104,33,151
92.577896,33,151
92.623795,33,151
92.67215,33,151
92.720573,33,151
92.76989,33,151
92.816612,33,151
92.863647,33,151
92.908302,33,151
92.958015,33,151
93.005287,33,151
93.051903,33,151
93.098969,33,151
93.145676,33,151
93.194389,33,151
93.244164,33,151
93.290398,33,151
93.338272,33,151
93.385658,33,151
93.433929,33,151
93.480476,33,151
93.52903,33,151
93.576141,33,151
93.622917,33,151
93.672653,33,151
93.720436,33,151
93.766792,33,151
93.815201,33,151
93.863358,33,151
93.91256,33,151
93.961876,33,151
94.009758,33,151
94.057762,33,151
94.107162,33,151
94.157097,33,151
94.205681,33,151
94.252609,33,151
94.299377,33,151
94.3452,33,151
94.395508,33,151
94.444138,33,151
94.491806,33,151
94.539062,33,151
94.584496,33,151
94.632431,33,151
94.683243,33,151
94.730621,33,151
94.777817,33,151
94.824814,33,151
94.876854,33,151
94.924896,33,151
94.975006,33,151
95.021149,33,151
95.068611,33,151
95.117683,33,151
95.165749,33,151
95.212845,33,151
95.262093,33,151
95.309723,33,151
95.358276,33,151
95.405403,33,151
95.451782,33,151
95.498589,33,151
95.555313,33,151
95.608643,33,151
95.659645,33,151
95.706421,33,151
95.753761,33,151
95.80085,33,151
95.855621,33,151
95.904526,33,151
95.959244,33,151
96.006981,33,151
96.057625,33,151
96.106621,33,151
96.157654,33,151
96.205307,33,151
96.252579,33,151
96.303665,33,151
96.35257,33,151
96.405296,33,151
96.459816,33,151
96.511803,33,151
96.562889,33,151
96.613815,33,151
96.663391,33,151
96.712723,33,151
96.762856,33,151
96.814148,33,151
96.872543,33,151
96.921997,33,151
96.969093,33,151
97.015366,33,151
97.063744,33,151
97.108971,33,151
97.160614,33,151
97.208664,33,151
97.255051,33,151
97.301292,33,151
97.349922,33,151
97.39904,33,151
97.448105,33,151
97.496841,33,151
97.548798,33,151
97.595398,33,151
97.645775,33,151
97.693306,33,151
97.737823,33,151
97.783661,33,151
97.83017,33,151
97.881126,33,151
97.929047,33,151
97.977066,33,151
98.022003,33,151
98.066658,33,151
98.116676,33,151
98.164131,33,151
98.210823,33,151
98.25666,33,151
98.301338,33,151
98.350716,33,151
98.39756,33,151
98.442665,33,151
98.488678,33,151
98.533653,33,151
98.582657,33,151
98.629524,33,151
98.673454,33,151
98.71904,33,151
98.768608,33,151
98.818459,33,151
98.866516,33,151
98.913437,33,151
98.959251,33,151
99.005554,33,151
99.054703,33,151
99.101768,33,151
99.146507,33,151
99.192093,33,151
99.235893,32,152
99.282265,32,152
99.331589,32,152
99.376045,32,152
99.421928,32,152
99.467651,32,152
99.51577,32,152
99.564217,32,152
99.613243,31,153
99.65873,31,153
99.706047,31,153
99.755585,31,153
99.800705,31,153
99.846199,31,153
99.892776,31,153
99.936455,31,153
99.985283,31,153
100.033028,30,154
100.077332,30,154
100.123405,30,154
100.170326,29,155
100.219376,29,155
100.265091,29,155
100.310707,29,155
100.355751,29,155
100.400826,29,155
100.450401,29,155
100.496887,29,155
100.542618,29,155
100.587898,29,155
100.632141,29,155
100.681274,29,155
100.729683,29,155
100.77401,29,155
100.818665,29,155
100.863159,29,155
100.911987,29,155
100.959625,29,155
101.008179,29,155
101.057594,29,155
101.104149,29,155
101.154808,30,154
101.201828,30,154
101.246452,30,154
101.294998,30,153
101.345673,30,153
101.394447,30,153
101.440628,30,153
101.485687,30,153
101.533089,30,153
101.580772,30,153
101.628593,30,153
101.680786,30,153
101.725868,30,153
101.769714,30,153
101.816338,30,153
101.866737,30,153
101.913467,30,153
101.959335,30,153
102.005775,30,153
102.051773,30,153
102.101982,30,153
102.151505,30,153
102.204872,30,153
102.251114,30,153
102.295517,30,153
102.343704,30,153
102.39016,30,153
102.438736,30,153
102.48468,30,153
102.529533,30,153
102.582222,31,152
102.630013,31,152
102.677109,29,152
102.730415,29,152
102.780243,29,152
102.827568,29,152
102.873947,29,152
102.921257,29,152
102.968384,29,152
